Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	26.0	-72.0	-66.0	10.97063350297878	88
2	8.0	-34.0	-68.0	10.586348784400965	560
2a	-14.0	-40.0	-68.0	7.466916653870397	
2b	-10.0	-54.0	-68.0	5.096748644854955	
3	-38.0	-58.0	-62.0	6.561085760594875	184
3a	-36.0	-72.0	-62.0	4.474649879443359	
