Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-8.0	-64.0	-62.0	13.181131434623135	1520
1a	6.0	-60.0	-64.0	8.445737659029701	
1b	-10.0	-50.0	-66.0	7.706276568352753	
1c	-24.0	-72.0	-60.0	7.613490699894551	
2	6.0	-40.0	-70.0	9.204789467186915	792
2a	-4.0	-40.0	-70.0	6.762288590273877	
2b	-16.0	-42.0	-68.0	5.348783018150838	
2c	-8.0	-46.0	-68.0	5.2769560109332305	
3	22.0	74.0	-6.0	5.040249102727596	88
4	-30.0	-62.0	-62.0	4.162309023657695	88
