Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-10.0	-40.0	-70.0	6.3203313404380275	88
1a	0.0	-36.0	-70.0	3.690176551018859	
2	2.0	-70.0	-64.0	6.132478674742936	192
3	2.0	-56.0	-68.0	5.567234841512075	96
