Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	0.0	-34.0	84.0	6.738451078945423	104
2	10.0	-30.0	-56.0	6.162356165616817	408
2a	0.0	-26.0	-60.0	5.184528235187492	
3	0.0	-70.0	-60.0	5.853358232896088	336
4	-2.0	-10.0	-40.0	5.510019193733847	144
5	-6.0	-32.0	-64.0	4.941497285055711	88
