RTDur	two_back	zero_back	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	cosine00	cosine01	cosine02	cosine03	cosine04	rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	constant
0.0	0.0	0.0	1.544402154425632e-12	0.0	-1.1583010398106566e-12	4.286575384653114e-19	-7.722004074354121e-13	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.011316822638923736	0.01063652150868442	-0.006750593863023416	0.29458610131379537	0.6067611701761374	-1.069333722104415	1.0
0.0	0.0	0.0	1.544402154425632e-12	0.0	-1.1583010398106566e-12	4.286575384653114e-19	-7.722004074354121e-13	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.013688306528988435	0.00965359077747902	-0.006945153416317816	0.24210565591701366	0.6590477511792538	-1.08281678508578	1.0
0.0	0.0	0.0	1.544402154425632e-12	0.0	-1.1583010398106566e-12	4.286575384653114e-19	-7.722004074354121e-13	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.019079673306136836	0.009396479544360577	-0.006804226714811316	0.21745749079587828	0.6050312123052162	-1.1862696054009352	1.0
0.0	0.0	0.0	1.544402154425632e-12	0.0	-1.1583010398106566e-12	4.286575384653114e-19	-7.722004074354121e-13	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.019077802977105436	0.01319970887040952	-0.005180346104446516	0.13372344726363228	0.5952343316635857	-0.9349744648349347	1.0
0.0	0.0	0.0	0.0449187045015444	-0.0444037319	0.0461433885988417	-0.1414013479	0.19285755489922782	0.0621366909	0.0621358338	0.0621344054	0.0621324055953668	0.0621298344	0.014049191172844734	0.04153323969174952	-0.00017283398044801602	-0.48277472496556756	0.505621514108422	-0.41090016398136453	1.0
0.0	0.0	0.0	0.0329629090015444	-0.0901853718	0.10467229389884171	0.1643601481	-0.0463536033007722	0.0621344054	0.0621266919	0.0621138369	0.0620958412953668	0.0620727066	-0.006631575353172466	0.09937120120036083	0.007235970069704184	-2.4109803938548016	-0.6994193003165112	-0.6445010480402236	1.0
0.0	0.0	0.0	0.034337086501544406	-0.0683323465	0.0788806630988417	0.0672669206	0.027252339999227798	0.0621298344	0.0621084094	0.0620727066	0.062022734195366795	0.0619585037	0.002486502178857935	0.10572599409225072	0.016954621052311183	-1.8056333661787405	-0.270936618403103	-0.16521861204732358	1.0
0.0	0.0	0.0	-0.021731966598455596	-0.0114316624	0.048788418898841696	-0.0281507814	0.0560514785992278	0.0621229781	0.0620809891	0.0620110283	0.06191312739536679	0.0617873305	0.014793391426547734	0.09795400129825593	0.006022317814761484	-1.5483059793422191	0.3050895049719411	-0.06685838746943529	1.0
0.0	0.0	0.0	0.005313048101544402	-0.0419420529	0.0560582690988417	-0.0122611753	0.0389719687992278	0.0621138369	0.0620444349	0.0619288224	0.061767085395366794	0.0615593444	0.013989816261187634	0.09500732365818151	0.0031448397689609843	-1.5061462229655422	0.26939472896001854	0.008131378972168424	1.0
0.0	0.0	0.0	0.013784553401544402	-0.0339880769	0.0475833752988417	-0.0432636085	0.0746547913992278	0.0621024109	0.0619987522	0.0618261159	0.06158469409536679	0.0612747552	0.008325350982010035	0.08088181195090952	0.0031476301100994844	-1.2805795379541127	0.1561410736424687	-0.022611275070031578	1.0
