Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-40.0	-48.0	-60.0	435.0818995451001	144
2	8.0	-32.0	-66.0	13.27109391268832	1792
2a	-8.0	-32.0	-64.0	10.388296498100221	
2b	2.0	-26.0	-62.0	8.64582384922113	
2c	10.0	-28.0	-56.0	6.159127269437317	
3	42.0	-54.0	-60.0	8.918135938239283	88
4	38.0	-90.0	-22.0	6.691151242273455	88
5	26.0	-78.0	-52.0	5.904539325864947	248
