Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-40.0	-48.0	-60.0	348.91685855786795	128
2	8.0	-32.0	-66.0	10.805016109341775	1280
2a	-8.0	-32.0	-64.0	8.318507719226808	
2b	2.0	-26.0	-62.0	6.891355815199376	
2c	10.0	-28.0	-56.0	5.008178385322146	
3	42.0	-54.0	-60.0	7.13043746074236	88
