Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	6.0	-36.0	-70.0	13.931275892723846	1400
1a	-6.0	-36.0	-70.0	9.679172015566817	
1b	-4.0	-28.0	-72.0	8.545274481206786	
1c	-12.0	-42.0	-68.0	4.426743506215413	
