Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	36.0	-74.0	-60.0	14.438470463338284	144
1a	28.0	-76.0	-60.0	10.360577558914718	
2	30.0	-70.0	-62.0	10.438663593561168	96
2a	38.0	-66.0	-62.0	6.948507710379285	
3	4.0	-36.0	-72.0	7.713057499773591	448
