Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-6.0	-34.0	-66.0	11.664414173646472	464
2	2.0	-56.0	-64.0	8.21050074158217	280
2a	-10.0	-60.0	-64.0	3.8459830415208622	
3	14.0	-40.0	-66.0	3.941385185212097	96
