Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-4.0	-40.0	-72.0	8.653266952908453	952
1a	8.0	-40.0	-72.0	6.847810935749867	
2	-12.0	6.0	-36.0	4.146625094446589	88
