Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	6.0	-36.0	-70.0	6.996085424865269	432
1a	-6.0	-36.0	-70.0	6.885497962111972	
1b	10.0	-32.0	-62.0	5.625319322908972	
