RTDur	two_back	zero_back	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	cosine00	cosine01	cosine02	cosine03	cosine04	rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	constant
0.0	0.0	0.0	1.926787780920872e-13	4.278316087187501e-19	1.9267869787366057e-13	-3.422652869750001e-18	5.780364412341638e-13	-8.556632174375002e-19	-5.780344090340224e-13	0.0	-0.02469651134422517	0.029223698761312002	-0.053328680267337836	-3.6261476723424284	-0.3927432034831365	-1.7685988536322503	1.0
0.0	0.0	0.0	1.926787780920872e-13	4.278316087187501e-19	1.9267869787366057e-13	-3.422652869750001e-18	5.780364412341638e-13	-8.556632174375002e-19	-5.780344090340224e-13	0.0	-0.026813174195963872	-0.007713027724550896	-0.004134405963959739	-0.2715360926747241	0.1284067504005142	-1.177920185358227	1.0
0.0	0.0	0.0	1.926787780920872e-13	4.278316087187501e-19	1.9267869787366057e-13	-3.422652869750001e-18	5.780364412341638e-13	-8.556632174375002e-19	-5.780344090340224e-13	0.0	-0.0251433836684519	-0.009729836406364996	-0.0007312727433285426	0.11475057591398574	0.47479406021544346	-1.3143023044446898	1.0
0.0	0.0	0.0	-0.01609152639980732	-0.0213641924	-0.0062101092998073214	0.0620768012	0.06207594830057804	0.0620745267	0.06207253649942196	0.0620699777	-0.04152018469679187	-0.0020398837212792995	-0.00790832474191984	-0.6058624897774525	0.2866268451842151	-1.2107060242069656	1.0
0.0	0.0	0.0	-0.001988664199807321	-0.0107281085	-0.010765027299807321	0.0620745267	0.062066850300578034	0.0620540571	0.06203614799942196	0.0620131247	-0.03319201453537797	-0.008484094062681698	0.003576205370978164	0.35473356813720436	0.504828297937819	-1.0771159841081988	1.0
0.0	0.0	0.0	-0.0008024848998073212	-0.0080636194	-0.003048532999807321	0.0620699777	0.062048655800578036	0.0620131247	0.06196339249942196	0.0618994707	-0.03302293059507897	-0.0122058899883414	0.0074456599477703625	0.6549756584544877	0.6752538504729975	-1.0160306672145458	1.0
0.0	0.0	0.0	0.0025605805001926787	-0.0028443238999999996	-0.0030477663998073213	0.0620631544	0.062021367300578036	0.0619517429	0.061854312599421965	0.0617291199	-0.03314548405837767	-0.0138877192964241	0.009896849284481958	0.9072952195531041	0.7959475308495023	-0.9948232569321027	1.0
0.0	0.0	0.0	0.0023615741001926788	-0.0017618664999999995	0.003803891800192679	0.0620540571	0.06198498880057804	0.0618699321	0.061708972099421965	0.0615022283	-0.03195511254247047	-0.013058817520093996	0.009599836808558762	0.9150911517869513	0.7644518834288183	-0.9263634923207411	1.0
0.0	0.0	0.0	0.004744397500192679	0.0004534355000000004	0.0035664825001926787	0.0620426861	0.06193952580057804	0.0617677191	0.06152745629942196	0.0612190038	-0.032186429937323374	-0.013670439468164	0.011619434344193665	1.0685813059063616	0.748574196329371	-0.889759214650221	1.0
0.0	0.0	0.0	0.003235806700192679	0.0015485917000000004	0.006934685400192678	0.0620290418	0.06188498480057804	0.0616451377	0.06130987169942196	0.0608797056	-0.03285559678140637	-0.013853628825848098	0.013419845675487464	1.142633103628425	0.7763519096470037	-0.8397524325015786	1.0
0.0	0.0	0.0	0.006605261100192679	-0.0020802503999999998	-0.0008369516998073213	0.0620131247	0.061821373900578035	0.0615022283	0.06105634569942196	0.0604846447	-0.03328120406143357	-0.013075728835737196	0.012745049529223361	1.117425040777901	0.8474050275404883	-0.9330977000480891	1.0
0.0	0.0	0.0	-0.013549307399807321	-0.0007175700999999995	0.02376724370019268	0.0619949354	0.06174870230057804	0.0613390381	0.060767026999421964	0.0600341829	-0.03454060862863677	-0.013409236878857998	0.0027789523123633586	0.4990962614028396	0.627686856932157	-0.9484620830180097	1.0
0.0	0.0	0.0	-0.037137469299807324	-0.0028775032999999997	0.03943739870019268	0.0619744745	0.06166698080057804	0.0611556208	0.060442085199421965	0.0595287327	-0.02614618827462127	0.029072578455245104	-0.020061441654208437	-1.2669022134499546	0.2174989633316491	-1.6345306052637716	1.0
0.0	0.0	0.0	-0.01794099099980732	-0.0244969089	0.0031252482001926786	0.0619517429	0.06157622120057804	0.060952037	0.06008171079942196	0.0589687572	-0.02592043502788807	0.0125674760501965	-0.015658669447697136	-1.123089416547872	0.17414141101642056	-1.5254650451427898	1.0
0.0	0.0	0.0	-0.01917381069980732	-0.0203003083	0.0022952894001926787	0.0619267413	0.06147643700057804	0.0607283537	0.05968611499942196	0.0583547692	-0.02441592215422957	0.009247829424556004	-0.012310213151939038	-0.9657991939741368	0.26748882964135046	-1.4741049072374557	1.0
0.0	0.0	0.0	-0.013774200399807321	-0.0158539001	-0.002235965899807321	0.0618994707	0.06136764270057804	0.0604846447	0.05925552969942196	0.0576873312	-0.02096023272835687	0.006550411634216401	-0.00840798293503394	-0.5293836515080859	0.3724962262062652	-1.4631428595571896	1.0
0.0	0.0	0.0	-0.016306778299807322	-0.0158349856	-0.0015043780998073213	0.0618699321	0.06124985420057804	0.0602209905	0.05879020749942196	0.0569670544	-0.02140503067038747	0.0061000735728299026	-0.010838448892314341	-0.6109748070067287	0.3571502511957183	-1.5119197123582728	1.0
0.0	0.0	0.0	-0.01464200329980732	-0.0173025765	0.0016897858001926787	0.0618381264	0.061123088900578035	0.0599374778	0.058290420999421964	0.0561945987	-0.02243361486169047	0.010404353468697603	-0.011058736256620738	-0.7562810072057733	0.2957543900777315	-1.5456356393663475	1.0
