Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-4.0	-40.0	-72.0	9.001478931096404	1024
1a	8.0	-40.0	-72.0	7.3142854086451	
2	-12.0	6.0	-36.0	4.420752046845047	104
