Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	0.0	-36.0	-72.0	12.977569658684489	1104
2	-16.0	74.0	-4.0	5.727883450755877	232
2a	-8.0	74.0	-8.0	4.94674443251561	
2b	-22.0	74.0	4.0	3.935912566053685	
3	22.0	74.0	4.0	5.01790828261887	128
4	0.0	-58.0	-70.0	4.999219514000777	136
5	-12.0	-54.0	-72.0	4.198946854294377	104
5a	4.0	-54.0	-72.0	3.8145316041994044	
6	-10.0	74.0	10.0	3.7309892846085977	80
