Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	16.0	74.0	-2.0	8.097455797151058	312
1a	2.0	74.0	-6.0	6.39675686601758	
1b	12.0	74.0	-4.0	5.713817413283446	
1c	18.0	74.0	6.0	3.560725596339774	
2	20.0	72.0	-6.0	8.012211843596749	136
3	28.0	70.0	-8.0	6.999196880156083	144
4	-4.0	-38.0	-72.0	6.645997326703829	504
4a	6.0	-36.0	-72.0	5.583045989533887	
5	32.0	68.0	-4.0	6.354338981880875	96
