RTDur	two_back	zero_back	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	cosine00	cosine01	cosine02	cosine03	cosine04	rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	constant
0.0	0.0	0.0	1.5444015650215166e-12	9.652510451161883e-13	9.65251688102496e-13	9.65250294965496e-13	1.737451559715985e-12	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.0019629596898759283	-0.0037510164390934216	0.0009361782348961909	0.0014422700901258606	-0.06947388679350637	-0.569772044771165	1.0
0.0	0.0	0.0	1.5444015650215166e-12	9.652510451161883e-13	9.65251688102496e-13	9.65250294965496e-13	1.737451559715985e-12	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.0006369553313378282	-0.00364408156042034	0.0010481241675796235	0.008823071089980261	0.013781248967458123	-0.6630307775711747	1.0
0.0	0.0	0.0	1.5444015650215166e-12	9.652510451161883e-13	9.65251688102496e-13	9.65250294965496e-13	1.737451559715985e-12	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	0.0003299562507308282	-0.003544061971192832	0.0008551510516107691	0.02339781976815176	-0.04104465669414367	-0.6198029382865632	1.0
0.0	0.0	0.0	1.5444015650215166e-12	9.652510451161883e-13	9.65251688102496e-13	9.65250294965496e-13	1.737451559715985e-12	3.4292603077224913e-18	-1.7146301538612457e-18	0.0	-4.633205766708396e-12	8.573150769306228e-19	8.095555193802823e-05	-0.003604061948097423	0.0008551418521386265	0.02335852350791136	-0.04545613940068797	-0.5892305848450353	1.0
0.0	0.0	0.0	-0.008089194398455598	0.004116388600965251	-0.0015489565990347482	0.0039314021009652506	-0.013845646298262548	0.0621366909	0.0621358338	0.0621344054	0.0621324055953668	0.0621298344	-0.00011504349183157178	-0.003604061948097201	0.0008551466541183607	0.023364518895379563	0.042957801854765235	-0.5891828041359537	1.0
0.0	0.0	0.0	-0.0284943704984556	0.007683173300965252	-0.011309369299034748	0.02708886060096525	0.011940931401737452	0.0621344054	0.0621266919	0.0621138369	0.0620958412953668	0.0620727066	-0.0003460431537221717	-0.0036040607851063862	0.0008531523134771306	0.023392391330079462	-0.02102311078002457	-0.5580949550690042	1.0
0.0	0.0	0.0	-0.0329632141984556	-2.9426899034748956e-05	-0.018868453999034748	0.039209359900965246	0.03365495040173745	0.0621298344	0.0621084094	0.0620727066	0.062022734195366795	0.0619585037	-0.0003610400392471718	-0.003344046907753232	0.0008308088096655799	0.02345852488825766	-0.06912136861732057	-0.49737734862851307	1.0
0.0	0.0	0.0	-0.0279973618984556	0.004007929600965251	-0.014197607599034748	0.027265564000965248	0.03138294400173745	0.0621229781	0.0620809891	0.0620110283	0.06191312739536679	0.0617873305	-0.0005810416886877719	-0.0036039866836138886	0.0007491580180382236	0.02331684333728626	0.024465938965516326	-0.5096481341052572	1.0
0.0	0.0	0.0	-0.0237470861984556	0.00015988870096525105	-0.011594775899034748	0.03711256260096525	0.01878761110173745	0.0621138369	0.0620444349	0.0619288224	0.061767085395366794	0.0615593444	-0.0006410352421382719	-0.003425003355702832	0.0007762921492243458	0.03196223772423186	-0.03900026815802337	-0.48104073465027336	1.0
0.0	0.0	0.0	-0.0246852721984556	-0.003266544699034749	-0.024751600299034747	0.03673161350096525	0.008646361701737453	0.0621024109	0.0619987522	0.0618261159	0.06158469409536679	0.0612747552	-0.0004470519229209717	-0.0033810735671875322	0.000873798299339072	0.02893316836785906	-0.09875739956568787	-0.4389139958659689	1.0
