Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-4.0	-40.0	-72.0	8.181685482258915	896
1a	6.0	-42.0	-72.0	5.478261457595654	
1b	10.0	-36.0	-66.0	5.316776252441249	
2	-2.0	-12.0	-40.0	4.316209980323545	208
