Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	10.0	-38.0	-72.0	51.05409973846139	3664
1a	-4.0	-36.0	-72.0	30.210145618290145	
1b	-12.0	-42.0	-70.0	17.329595573996546	
1c	12.0	-44.0	-70.0	16.51834676903486	
2	36.0	-58.0	-64.0	6.597437672612556	88
3	14.0	-70.0	-60.0	5.494452671120842	136
4	22.0	78.0	2.0	4.352301393336319	136
4a	14.0	78.0	0.0	3.1899158959984155	
