Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-8.0	-64.0	-62.0	18.80231983660141	4728
1a	6.0	-40.0	-70.0	12.69612931145514	
1b	6.0	-60.0	-64.0	12.049745856241277	
1c	-10.0	-50.0	-66.0	11.090905550782233	
2	22.0	74.0	-6.0	7.184202163559591	248
3	-30.0	-62.0	-62.0	5.998079801372718	168
4	42.0	60.0	-12.0	4.996777398358937	104
5	32.0	-68.0	-62.0	4.272353888291358	80
