Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	6.0	-42.0	-72.0	7.785506006885696	160
1a	14.0	-46.0	-72.0	6.841257955619604	
2	-14.0	-50.0	-72.0	5.678672054292001	112
3	38.0	48.0	-24.0	4.80073652350495	128
