Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	8.0	76.0	-4.0	7.473744888728582	120
2	-8.0	-36.0	-72.0	6.996814867793029	576
3	-34.0	-48.0	-68.0	5.366027168033375	104
