Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	10.0	74.0	-16.0	11.951188655171697	416
1a	22.0	70.0	-16.0	4.785633048661031	
2	8.0	-34.0	-68.0	7.106544001223929	1544
2a	-12.0	-36.0	-66.0	4.898725793498421	
2b	-8.0	-28.0	-60.0	3.916227209459748	
3	-6.0	-4.0	-34.0	6.352161587776526	136
4	22.0	-18.0	-46.0	5.379763150796651	88
