Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	2.0	-32.0	-68.0	32.69802957693655	1536
1a	18.0	-40.0	-64.0	14.624482775979748	
1b	-12.0	-38.0	-64.0	9.127667162339069	
2	0.0	-58.0	-58.0	16.074579678188297	320
3	-24.0	-92.0	-32.0	6.203242100045147	112
3a	-10.0	-92.0	-32.0	5.73252310893666	
4	-18.0	-88.0	-34.0	4.874126842507075	80
