Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-10.0	-40.0	-72.0	62.11682684969715	2072
1a	8.0	-42.0	-72.0	23.42040803287037	
1b	8.0	-56.0	-68.0	11.18945875369431	
1c	-8.0	-52.0	-70.0	10.766997295543947	
2	-34.0	-66.0	-64.0	40.89882907687777	416
2a	-30.0	-58.0	-66.0	28.499730267016503	
2b	-24.0	-70.0	-62.0	9.152944471917708	
3	20.0	-72.0	-60.0	7.353495299423793	80
