Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-6.0	-38.0	-72.0	15.415243352492368	1224
2	-10.0	2.0	-34.0	7.690660585927683	232
3	-8.0	74.0	4.0	7.280008088118379	272
3a	-6.0	74.0	-4.0	4.220858406682978	
4	-26.0	70.0	-6.0	6.170712984278395	200
5	10.0	4.0	-36.0	5.149087122697762	104
6	0.0	-2.0	78.0	4.826299986228535	152
6a	-8.0	0.0	80.0	4.412075147266522	
