Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	36.0	-74.0	-60.0	8.963070799985589	96
1a	28.0	-76.0	-60.0	5.727869312936492	
2	4.0	-36.0	-72.0	5.040154680558768	184
