Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	20.0	40.0	-30.0	7.424916049664518	152
2	-4.0	40.0	-38.0	6.20171522205838	224
2a	6.0	42.0	-34.0	5.613288201582454	
3	64.0	-4.0	-36.0	5.882155512559895	224
4	-8.0	84.0	8.0	5.398774245248923	80
