Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	26.0	-72.0	-66.0	10.348266153022383	88
2	8.0	-34.0	-68.0	9.954071676587164	464
2a	-14.0	-40.0	-68.0	7.028785782138961	
3	-38.0	-58.0	-62.0	6.185246740387465	120
