Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	8.0	-34.0	-68.0	20.106426911844473	1952
1a	0.0	-32.0	-68.0	17.507766158857173	
1b	-14.0	-40.0	-68.0	13.969695696822175	
1c	-10.0	-54.0	-68.0	11.502915169067627	
2	26.0	-72.0	-66.0	19.281554203411936	128
3	-38.0	-58.0	-62.0	11.287059629459685	328
3a	-34.0	-74.0	-62.0	7.991592275139692	
3b	-40.0	-68.0	-62.0	6.835364047154328	
4	8.0	0.0	-38.0	5.143147904592056	240
5	-10.0	0.0	-38.0	4.2804548406938805	96
6	-2.0	-12.0	-46.0	4.239556494504251	120
