participant_id	session_id	session_id	lh_euler	rh_euler	lh_holes	rh_holes	cortex_numvert_lh	cortex_pialsurfarea_lh	cortex_meanthickness_lh	cortex_numvert_rh	cortex_pialsurfarea_rh	cortex_meanthickness_rh	brainseg_brainsegvol	brainsegnotvent_brainsegvolnotvent	ventriclechoroidvol	lhcortex_lhcortexvol	rhcortex_rhcortexvol	cortex_cortexvol	lhcerebralwhitematter_lhcerebralwhitemattervol	rhcerebralwhitematter_rhcerebralwhitemattervol	cerebralwhitematter_cerebralwhitemattervol	subcortgray_subcortgrayvol	totalgray_totalgrayvol	supratentorial_supratentorialvol	supratentorialnotvent_supratentorialvolnotvent	mask_maskvol	lhsurfaceholes	rhsurfaceholes	surfaceholes	estimatedtotalintracranialvol_etiv	participant_id
sub-20258	ses-1	ses-1	-6.0	-10.0	4.0	6.0	121956.0	94472.4	2.72251	123492.0	92708.7	2.68395	1093436.0	1079230.0	11256.0	244399.978638	238729.19267	483129.171308	203102.5	202061.5	405164.0	56455.0	646971.171308	958826.0	944620.0	1349820.0	4.0	6.0	10.0	1220793.631129	sub-20258
