Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-40.0	-48.0	-60.0	381.6831845217607	136
2	8.0	-32.0	-66.0	10.842530853434349	1472
2a	-8.0	-32.0	-64.0	9.057503988523651	
2b	2.0	-32.0	-66.0	8.144727127084026	
2c	10.0	-28.0	-56.0	5.329200608192876	
3	42.0	-54.0	-60.0	7.789802966857554	88
4	26.0	-78.0	-52.0	5.027463502228045	144
