Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-10.0	-60.0	-72.0	34.949582170310045	2712
1a	6.0	-64.0	-70.0	31.40524265823138	
1b	12.0	-38.0	-68.0	8.923133514133683	
1c	-10.0	-42.0	-72.0	8.922528892038867	
2	2.0	-18.0	-54.0	7.007335474230515	160
3	-4.0	76.0	12.0	5.939393217365598	320
3a	-12.0	76.0	10.0	5.187153828914555	
3b	4.0	76.0	6.0	4.219914546733469	
