Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-4.0	76.0	12.0	37.294594377946204	11104
1a	2.0	72.0	6.0	28.173582965255314	
1b	-16.0	74.0	0.0	22.012870986452675	
1c	14.0	76.0	8.0	21.17273660937823	
2	-8.0	-38.0	-72.0	6.877800702629086	312
2a	2.0	-36.0	-72.0	5.622704752577436	
3	6.0	4.0	78.0	4.893225239702351	80
