Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	-10.0	-60.0	-72.0	44.99884025026846	3408
1a	6.0	-64.0	-70.0	40.423281031872094	
1b	-10.0	-42.0	-72.0	12.200845132804051	
1c	12.0	-38.0	-68.0	11.539937448816529	
2	2.0	-18.0	-54.0	9.230688204505304	216
3	-4.0	76.0	12.0	7.955821961007529	544
3a	-12.0	76.0	10.0	6.9787316010845375	
3b	4.0	76.0	6.0	5.690151872331334	
3c	-20.0	74.0	4.0	4.162154043222811	
