Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	16.0	74.0	-2.0	8.145633772113554	320
1a	2.0	74.0	-6.0	6.447848997798653	
1b	18.0	74.0	6.0	3.375524334465005	
2	20.0	72.0	-6.0	8.067727086608278	136
3	28.0	70.0	-8.0	7.060987795400066	136
4	-4.0	-36.0	-72.0	6.59519971701101	528
4a	6.0	-36.0	-72.0	5.675914305419405	
5	32.0	68.0	-4.0	6.389735255617503	96
