Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
1	16.0	74.0	-2.0	9.687766429246238	656
1a	2.0	74.0	-6.0	7.898639316929352	
1b	-10.0	74.0	-4.0	4.8507670018435745	
1c	18.0	74.0	6.0	4.057328455958058	
2	28.0	70.0	-8.0	8.653082903323378	424
2a	36.0	66.0	-4.0	5.291839225252999	
3	-4.0	-36.0	-72.0	8.428088838077578	816
3a	6.0	-36.0	-72.0	7.273487325347373	
